user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method
0.111,1.0,0.0,0.38461538461538464,1.0,0.3888888888888889,1.0,0.6666666666666666,0.5,0.0,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666
0.1665,0.6666666666666666,0.5,1.0,0.5,0.3888888888888889,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.222,0.3333333333333333,0.0,0.46153846153846156,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.2775,0.6666666666666666,0.5,0.7692307692307693,0.5,0.9444444444444444,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333
0.333,0.6666666666666666,0.5,0.8461538461538463,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333
0.3885,0.6666666666666666,0.5,0.5384615384615385,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
0.444,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0
0.4995,0.3333333333333333,1.0,0.6153846153846154,0.5,0.2222222222222222,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
0.555,0.3333333333333333,0.5,1.0,0.16666666666666666,0.8333333333333333,0.5,0.3333333333333333,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,1.0
0.5615,0.6666666666666666,1.0,0.07692307692307693,0.6666666666666666,0.05555555555555555,0.5,0.0,0.0,0.0,0.4,1.0,0.0,0.6666666666666666,0.3333333333333333
0.5670000000000001,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
0.5725,0.3333333333333333,0.0,0.15384615384615385,0.3333333333333333,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.578,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.0,0.2,1.0,0.0,1.0,0.6666666666666666
0.5835,0.3333333333333333,0.5,0.15384615384615385,0.3333333333333333,0.7222222222222221,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.3333333333333333,0.0
0.589,0.6666666666666666,0.0,0.6153846153846154,0.6666666666666666,0.6111111111111112,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666
0.5945,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
0.6,0.6666666666666666,0.0,0.07692307692307693,0.6666666666666666,0.2222222222222222,1.0,0.6666666666666666,1.0,0.0,0.2,1.0,0.0,0.3333333333333333,0.0
0.6055,0.0,1.0,0.38461538461538464,0.16666666666666666,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666
0.611,1.0,1.0,0.46153846153846156,0.5,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
0.617,1.0,1.0,0.6153846153846154,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.0,1.0
0.6225,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.628,0.3333333333333333,0.0,0.15384615384615385,0.5,0.8888888888888888,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.6335000000000001,0.6666666666666666,0.5,0.3076923076923077,0.6666666666666666,0.9444444444444444,0.5,0.0,0.5,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.6666666666666666
0.639,0.6666666666666666,1.0,0.3076923076923077,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666
0.6445,0.3333333333333333,0.0,0.8461538461538463,0.3333333333333333,0.49999999999999994,1.0,0.3333333333333333,0.5,0.0,0.4,0.6666666666666666,0.0,0.0,1.0
0.65,0.0,0.0,0.8461538461538463,0.16666666666666666,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6555,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.8888888888888888,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.661,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0
0.6665,1.0,1.0,0.6923076923076923,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.6725,0.3333333333333333,0.0,0.15384615384615385,0.16666666666666666,0.7777777777777777,0.5,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.678,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.9444444444444444,0.0,0.3333333333333333,1.0,0.0,0.2,0.0,0.0,0.0,0.0
0.6835,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.4444444444444445,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
0.6890000000000001,0.0,0.0,0.9230769230769231,0.16666666666666666,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0
0.6945,0.3333333333333333,1.0,0.9230769230769231,0.5,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7000000000000001,0.3333333333333333,0.0,0.8461538461538463,0.5,0.7222222222222221,1.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0
0.7055,0.3333333333333333,0.0,0.6153846153846154,0.16666666666666666,0.05555555555555555,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
0.711,0.3333333333333333,0.5,0.15384615384615385,0.5,0.8333333333333333,1.0,0.3333333333333333,0.0,0.0,0.4,1.0,0.0,0.3333333333333333,0.6666666666666666
0.7165,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.4444444444444445,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666
0.722,0.3333333333333333,1.0,0.7692307692307693,0.16666666666666666,0.05555555555555555,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.728,1.0,0.5,0.3076923076923077,1.0,0.7777777777777777,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7335,0.6666666666666666,0.0,0.6923076923076923,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
0.739,0.6666666666666666,0.0,0.6153846153846154,0.3333333333333333,0.8888888888888888,1.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
0.7445,0.6666666666666666,0.0,0.8461538461538463,0.3333333333333333,0.7777777777777777,0.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0
0.75,0.0,0.0,0.6153846153846154,0.0,0.8888888888888888,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
0.7555000000000001,0.3333333333333333,0.5,0.9230769230769231,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
0.761,0.6666666666666666,0.0,0.38461538461538464,0.6666666666666666,0.5555555555555556,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0
0.7665000000000001,1.0,1.0,0.6923076923076923,0.8333333333333333,0.2222222222222222,1.0,0.6666666666666666,0.5,0.0,0.6000000000000001,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
0.772,0.3333333333333333,0.0,0.9230769230769231,0.5,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
0.7775,0.6666666666666666,1.0,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.2,1.0,0.0,1.0,0.0
0.7835,1.0,1.0,0.0,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666
0.789,0.6666666666666666,0.5,0.23076923076923078,0.5,0.2222222222222222,0.0,0.6666666666666666,0.5,0.0,0.4,0.0,0.0,0.0,0.0
0.7945,0.3333333333333333,1.0,0.9230769230769231,0.3333333333333333,0.6111111111111112,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
0.8,1.0,1.0,1.0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.0,0.0,0.2,0.0,0.08333333333333333,0.0,0.3333333333333333
0.8055,0.3333333333333333,0.0,0.46153846153846156,0.16666666666666666,0.7222222222222221,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.811,0.3333333333333333,0.5,0.07692307692307693,0.5,0.49999999999999994,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0
0.8165,0.0,0.0,0.9230769230769231,0.0,0.7777777777777777,1.0,0.6666666666666666,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0
0.8220000000000001,1.0,0.0,0.7692307692307693,0.5,1.0,1.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.0,0.0,0.3333333333333333
0.8275,0.3333333333333333,0.0,0.6923076923076923,0.16666666666666666,0.49999999999999994,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
0.833,1.0,0.0,0.8461538461538463,0.8333333333333333,0.6111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
0.839,1.0,0.0,0.5384615384615385,0.8333333333333333,0.16666666666666669,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
0.8445,0.3333333333333333,1.0,0.6923076923076923,0.16666666666666666,0.27777777777777773,0.5,0.3333333333333333,1.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.3333333333333333
0.85,0.6666666666666666,1.0,0.23076923076923078,0.5,0.7777777777777777,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8555,0.6666666666666666,0.0,0.6923076923076923,0.5,0.8888888888888888,1.0,0.6666666666666666,1.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.6666666666666666
0.861,0.6666666666666666,0.0,0.38461538461538464,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.8665,0.0,1.0,0.6923076923076923,0.16666666666666666,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
0.872,0.3333333333333333,0.0,0.0,0.5,0.5555555555555556,0.0,0.0,1.0,0.0,0.4,1.0,0.0,0.3333333333333333,0.0
0.8775000000000001,0.6666666666666666,1.0,0.46153846153846156,0.3333333333333333,0.16666666666666669,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.883,1.0,0.0,1.0,0.6666666666666666,0.05555555555555555,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.8885000000000001,0.3333333333333333,1.0,0.0,0.16666666666666666,0.49999999999999994,0.5,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
0.8945000000000001,0.6666666666666666,0.0,0.38461538461538464,0.5,0.6111111111111112,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,1.0
0.9,0.6666666666666666,0.5,0.07692307692307693,0.6666666666666666,0.27777777777777773,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
0.9055,0.3333333333333333,0.0,0.7692307692307693,0.3333333333333333,0.6666666666666665,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.911,0.0,1.0,0.15384615384615385,0.16666666666666666,0.4444444444444445,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
0.9165,0.0,0.5,0.8461538461538463,0.0,0.3888888888888889,1.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
0.922,0.3333333333333333,0.0,1.0,0.3333333333333333,0.7777777777777777,0.5,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
0.9275,0.3333333333333333,0.0,0.15384615384615385,0.3333333333333333,0.5555555555555556,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
0.933,0.3333333333333333,0.0,0.46153846153846156,0.16666666666666666,0.27777777777777773,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
0.9385,0.3333333333333333,0.0,0.46153846153846156,0.3333333333333333,0.6666666666666665,0.5,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
0.9440000000000001,0.3333333333333333,0.5,0.3076923076923077,0.16666666666666666,0.49999999999999994,1.0,0.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,1.0
0.9500000000000001,0.0,0.0,0.23076923076923078,0.16666666666666666,0.1111111111111111,0.5,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
0.9555,0.3333333333333333,0.0,0.3076923076923077,0.3333333333333333,0.9444444444444444,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
0.961,0.6666666666666666,0.0,0.9230769230769231,0.3333333333333333,0.1111111111111111,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0
0.9665,0.6666666666666666,1.0,0.6153846153846154,0.3333333333333333,0.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,0.0
0.972,0.3333333333333333,1.0,0.9230769230769231,0.5,0.3888888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
0.9775,0.6666666666666666,0.5,0.0,0.6666666666666666,0.16666666666666669,0.5,0.6666666666666666,0.0,0.0,0.4,1.0,0.0,0.0,0.6666666666666666
0.983,0.3333333333333333,0.0,0.0,0.3333333333333333,0.05555555555555555,0.5,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
0.9885,1.0,1.0,1.0,1.0,0.2222222222222222,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
0.994,1.0,0.0,0.38461538461538464,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.9995,0.6666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.2222222222222222,0.5,0.6666666666666666,0.5,0.0,0.2,0.0,0.0,0.6666666666666666,1.0
0.0055,1.0,0.0,1.0,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
0.011,0.6666666666666666,1.0,0.0,0.6666666666666666,0.49999999999999994,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0165,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,0.16666666666666669,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
0.022,1.0,0.5,0.07692307692307693,0.8333333333333333,0.6666666666666665,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.0275,0.3333333333333333,0.0,1.0,0.16666666666666666,0.1111111111111111,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
0.033,1.0,0.5,0.7692307692307693,0.8333333333333333,0.16666666666666669,0.5,0.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
0.0385,1.0,0.5,0.46153846153846156,0.8333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.044,0.6666666666666666,0.5,0.0,0.5,0.4444444444444445,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.6666666666666666
0.0495,1.0,1.0,0.38461538461538464,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0
0.055,0.3333333333333333,0.0,0.38461538461538464,0.5,0.27777777777777773,1.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0.061,0.0,0.0,0.7692307692307693,0.16666666666666666,0.8888888888888888,0.5,0.0,1.0,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
0.0665,0.0,1.0,0.5384615384615385,0.16666666666666666,0.16666666666666669,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
0.07200000000000001,0.6666666666666666,1.0,0.0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0
0.0775,0.6666666666666666,0.5,0.46153846153846156,0.5,0.9444444444444444,0.5,0.6666666666666666,0.0,0.0,0.4,1.0,0.0,0.3333333333333333,0.3333333333333333
0.083,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.5555555555555556,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0
0.0885,0.0,0.0,0.6923076923076923,0.16666666666666666,0.4444444444444445,0.0,0.3333333333333333,1.0,0.0,0.4,0.3333333333333333,0.0,1.0,0.3333333333333333
0.094,0.0,0.0,0.23076923076923078,0.16666666666666666,0.6111111111111112,0.0,0.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.0,1.0
0.0995,0.6666666666666666,0.0,0.07692307692307693,0.3333333333333333,0.5555555555555556,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
0.105,0.0,0.0,0.38461538461538464,0.16666666666666666,0.27777777777777773,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.1105,0.6666666666666666,0.0,0.46153846153846156,0.5,0.3888888888888889,1.0,0.0,0.5,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
0.1165,0.6666666666666666,1.0,0.23076923076923078,0.5,0.5555555555555556,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0
0.122,0.6666666666666666,1.0,0.7692307692307693,0.5,0.4444444444444445,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
0.1275,0.6666666666666666,0.0,0.5384615384615385,0.5,0.7777777777777777,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.133,0.3333333333333333,0.0,0.9230769230769231,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
0.1385,1.0,0.0,0.46153846153846156,0.5,0.2222222222222222,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.3333333333333333
0.14400000000000002,0.6666666666666666,0.0,0.38461538461538464,0.6666666666666666,0.27777777777777773,0.5,0.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333
0.1495,0.6666666666666666,0.5,0.15384615384615385,0.5,0.9444444444444444,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.155,1.0,1.0,0.9230769230769231,1.0,0.4444444444444445,1.0,0.6666666666666666,0.5,0.0,0.2,0.0,0.0,0.3333333333333333,0.0
0.1605,0.3333333333333333,0.0,0.38461538461538464,0.3333333333333333,0.27777777777777773,1.0,1.0,0.0,0.0,0.2,0.6666666666666666,0.08333333333333333,0.0,0.0
0.166,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3888888888888889,0.5,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
0.17200000000000001,0.3333333333333333,1.0,0.0,0.5,0.3888888888888889,0.5,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
0.1775,0.3333333333333333,0.0,0.6153846153846154,0.3333333333333333,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
0.183,0.3333333333333333,0.5,0.9230769230769231,0.16666666666666666,0.6111111111111112,1.0,0.3333333333333333,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.3333333333333333
0.1885,0.6666666666666666,0.5,0.23076923076923078,0.5,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0
0.194,0.6666666666666666,0.0,0.23076923076923078,0.5,0.05555555555555555,0.0,0.3333333333333333,0.0,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,1.0
0.1995,0.3333333333333333,0.0,0.8461538461538463,0.16666666666666666,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20500000000000002,0.3333333333333333,0.0,0.15384615384615385,0.5,0.49999999999999994,1.0,0.3333333333333333,1.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666
0.2105,0.0,0.0,0.7692307692307693,0.16666666666666666,0.1111111111111111,1.0,0.6666666666666666,1.0,0.0,0.2,0.0,0.0,0.0,1.0
0.216,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
0.2215,0.3333333333333333,0.0,0.5384615384615385,0.16666666666666666,0.7222222222222221,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
0.2275,0.3333333333333333,0.5,0.7692307692307693,0.16666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.233,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
0.23850000000000002,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.244,0.6666666666666666,1.0,0.7692307692307693,0.5,0.27777777777777773,0.5,0.6666666666666666,0.0,0.0,0.2,1.0,0.0,1.0,0.6666666666666666
0.2495,1.0,1.0,0.5384615384615385,0.8333333333333333,0.7777777777777777,0.5,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0.255,0.3333333333333333,1.0,0.6153846153846154,0.3333333333333333,0.16666666666666669,1.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
0.2605,0.3333333333333333,0.5,0.5384615384615385,0.16666666666666666,0.7777777777777777,1.0,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.266,0.3333333333333333,0.0,0.9230769230769231,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
0.2715,0.3333333333333333,1.0,0.7692307692307693,0.16666666666666666,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
0.277,0.6666666666666666,0.5,0.7692307692307693,0.6666666666666666,0.05555555555555555,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0
0.28300000000000003,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,0.6666666666666665,0.0,0.3333333333333333,0.5,0.0,0.2,0.0,0.0,0.0,0.3333333333333333
0.2885,0.3333333333333333,1.0,0.5384615384615385,0.3333333333333333,0.05555555555555555,1.0,1.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,1.0
0.294,0.0,1.0,0.8461538461538463,0.16666666666666666,0.0,0.5,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0.2995,0.6666666666666666,1.0,0.9230769230769231,0.3333333333333333,0.16666666666666669,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0
0.305,1.0,0.0,0.7692307692307693,0.6666666666666666,0.3888888888888889,1.0,0.6666666666666666,1.0,0.0,0.2,1.0,0.0,0.0,0.6666666666666666
0.3105,0.6666666666666666,1.0,0.5384615384615385,0.3333333333333333,0.5555555555555556,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
0.316,0.6666666666666666,0.0,1.0,0.3333333333333333,0.49999999999999994,0.5,0.6666666666666666,0.5,0.0,0.4,0.3333333333333333,0.0,1.0,0.6666666666666666
0.3215,0.3333333333333333,1.0,0.7692307692307693,0.16666666666666666,0.8888888888888888,0.5,0.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
0.327,0.6666666666666666,0.5,0.6153846153846154,0.5,0.2222222222222222,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.0,1.0
0.3325,0.3333333333333333,1.0,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
